CID,IsomericSMILES,Descriptors,Alcohol,Animal Body,Aquatic,Balsamic,Chemicals,Earthy,Flower,Fruity,Gourmand,Green,Herbal,Savory,Smoky,Spices,Sulfur,Woody
568604,CCOC(CCCCCCCCC=C)OCC,"['Alcohol', 'Fruity']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
569008,CCC1(C(O1)(C)C2=CC=CC=C2)C(=O)OCC,"['Fruity', 'Gourmand']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
569214,CC(C)C(=O)OC(C)C1=CC=CC=C1,"['Flower', 'Green', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
570530,CC(C)(C1CCC(=C)CC1)OC(=O)C2=CC=CC=C2,"['Flower', 'Woody', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
570574,CCCC(=O)OC(C)C1=CC=CC=C1,"['Fruity', 'Earthy', 'Flower']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
573652,CC1=C(C(=O)CC1)CCC(C)C,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
574068,CC1=C(OC(=N1)CC(C)C)C,"['Gourmand', 'Smoky', 'Savory']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
574811,CC1=CN=C(S1)CC(C)C,"['Fruity', 'Green']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
574997,CC(CCC=C(C)C)C=CC(=O)OC,"['Fruity', 'Green']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
575333,CCC(CC(C)C)(CC(C)C)O,"['Earthy', 'Green', 'Herbal', 'Spices', 'Fruity']",0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
575405,CC1(C2CCC(C2)C1C(=O)OC)C,"['Fruity', 'Green', 'Woody']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
575451,COC1=NC=CS1,"['Gourmand', 'Savory']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
575870,CC(=O)C=CCC1=CC=CC=C1,"['Flower', 'Green']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
576021,CCCCCCCCCOC(=O)CCCCC,"['Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
576240,CC(C)C(=O)OCC(C)C1=CC=CC=C1,"['Fruity', 'Woody']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
576263,CCCC(=O)OCC(C)C1=CC=CC=C1,"['Flower', 'Woody', 'Fruity', 'Spices']",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
576410,COCCCC1=CC=CC=C1,"['Flower', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
577126,CC1=C(C(CC=C1)(C)C)CCC(=O)C,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
578423,CCCC(=O)OC(C)(C)C1CCC(=CC1)C,"['Flower', 'Green', 'Savory', 'Fruity', 'Balsamic']",0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
578482,CCOC1=CC=CC=C1C(=O)C,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
579338,CCN1C=CC=C1C=O,"['Gourmand', 'Smoky', 'Savory']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
579675,CC1=CC(=C(O1)C(=O)C)C,['Balsamic'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
584507,CC1CCC2C13CC=C(C(C3)C2(C)C)CO,"['Woody', 'Balsamic']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
585068,CCCCC1(OC2=CC=CC=C2O1)C,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
585256,CC1CC=C2C(CCCC2(C1O)C)(C)C,"['Earthy', 'Woody']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
585911,CC1=CCC(CC1)C(C)(C)OC(=O)CC(C)C,"['Flower', 'Green', 'Fruity', 'Woody', 'Balsamic']",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
586292,CC1COC2C1CCC(=C2)C,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
586716,CCOC1=C(C=C(C=C1)C)OC,"['Gourmand', 'Woody', 'Balsamic', 'Spices']",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
586728,CC1=CN=C(C(=N1)OC)C,['Earthy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
589365,CCCCCCCCCOC(=O)CCCCCCC,"['Flower', 'Earthy', 'Woody', 'Alcohol']",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
590995,CCOC1=CC=C(C=C1)C(C)C,"['Green', 'Woody', 'Spices']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
595340,CC(C)(C)C1=CC=C(C=C1)CC=O,"['Flower', 'Green', 'Woody']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
595928,CC1COC(O1)C2=CC=CC=C2,"['Flower', 'Earthy', 'Green', 'Gourmand', 'Fruity', 'Woody']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
596344,CC1=CC(=CC(=C1C(=O)OC)O)OC,['Earthy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
596375,COC1=C(C=C(C=C1)CC=C)O,"['Smoky', 'Herbal', 'Spices', 'Chemicals', 'Woody']",0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
597531,C1=CC=C(C=C1)CC2=CC=C(C=C2)CC#N,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
598409,CC(C)(C)C1=NC2=CC=CC=C2C=C1,['Smoky'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
601946,CC1=CC=C(C=C1)OCC(=O)OC,"['Fruity', 'Savory']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
604562,CC(C)(C)C1=CC2=C(CCCC2=O)C=C1,"['Woody', 'Animal Body']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
605629,CC(C)(C)C1=CC=C(C=C1)CC(=O)OC,"['Flower', 'Green', 'Gourmand', 'Savory', 'Fruity', 'Woody', 'Balsamic']",0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1
637090,C/C=C/C(=O)O,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
637511,C1=CC=C(C=C1)/C=C/C=O,"['Alcohol', 'Balsamic', 'Spices']",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
637516,C[C@H](C1=CC=CC=C1)O,"['Flower', 'Earthy', 'Green']",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
637520,COC(=O)/C=C/C1=CC=CC=C1,"['Fruity', 'Balsamic']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
637523,CCCCCCOC(=O)/C(=C/C)/C,"['Fruity', 'Green', 'Alcohol']",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
637542,C1=CC(=CC=C1/C=C/C(=O)O)O,['Balsamic'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
637563,C/C=C/C1=CC=C(C=C1)OC,"['Flower', 'Green', 'Chemicals', 'Spices']",0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
637564,C/C=C/C=C/C=O,"['Flower', 'Green', 'Spices', 'Chemicals', 'Fruity', 'Balsamic']",0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
637566,CC(=CCC/C(=C/CO)/C)C,"['Fruity', 'Balsamic', 'Flower']",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
637758,CCOC(=O)/C=C/C1=CC=CC=C1,"['Flower', 'Gourmand', 'Balsamic', 'Spices']",0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
637759,CC(=O)/C=C/C1=CC=CC=C1,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
637760,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,"['Flower', 'Green', 'Balsamic']",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
637776,C/C=C/C1=CC(=C(C=C1)OC)OC,['Spices'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
637796,C/C=C/C1=CC2=C(C=C1)OCO2,['Spices'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
637915,C/C=C/SC,"['Alcohol', 'Savory']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
638011,CC(=CCC/C(=C/C=O)/C)C,"['Fruity', 'Herbal', 'Alcohol']",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
638012,C[C@H]1CCC(=C(C)C)C(=O)C1,['Herbal'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638014,CC1=C(C(CCC1)(C)C)/C=C/C(=O)C,"['Fruity', 'Woody', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
638024,C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3,"['Animal Body', 'Spices']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
638097,CCCC[C@H](C)O,"['Fruity', 'Earthy', 'Green', 'Chemicals']",0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
638122,CC/C=C/C(=O)O,"['Alcohol', 'Savory']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
638132,C/C=C/C(=O)OC,"['Alcohol', 'Green', 'Fruity']",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
638500,CC(=CCC/C(=C/CC/C(=C/COC(=O)C)/C)/C)C,['Balsamic'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
641248,C/C=C/CCCO,"['Earthy', 'Green', 'Chemicals']",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
641256,C/C=C/C=C/CO,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
641294,COC1=CC=C(C=C1)/C=C/C=O,"['Flower', 'Green', 'Gourmand', 'Spices', 'Fruity']",0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
641298,COC1=CC=CC=C1/C=C/C=O,"['Flower', 'Fruity', 'Spices']",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
641423,C=CCOC(=O)/C=C/C1=CC=CC=C1,"['Fruity', 'Balsamic', 'Spices']",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
641832,CCC[C@H](C)C(=O)OC,"['Fruity', 'Green']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
641834,C[C@H]([C@H](C)S)O,"['Gourmand', 'Smoky', 'Savory', 'Sulfur']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
642039,CC(C)/C=C/C(=O)O,"['Fruity', 'Savory', 'Herbal']",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
642117,CC1=CC(=C(O1)C)SSC2=C(OC(=C2)C)C,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
642231,CCC[C@H](C)C(=O)O,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
642785,CC1=COC(=O)C=C1,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
642793,CCCCC[C@@H]1CC=CC(=O)O1,"['Gourmand', 'Savory', 'Fruity', 'Woody', 'Balsamic']",0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
643001,CC[C@H](C)C(=O)OC,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
643135,CC[C@@H](C)C(=O)/C=C/C,"['Gourmand', 'Chemicals', 'Savory']",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
643139,CC/C=C/CC=O,"['Fruity', 'Green', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
643322,CC1=CC=C(O1)[C@@H](C)CC=O,"['Flower', 'Green', 'Savory', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
643442,C[C@@H](CC=O)SC,"['Green', 'Savory', 'Sulfur', 'Aquatic', 'Animal Body']",0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
643723,C/C(=C/C[C@@H]1[C@]2(CCCC([C@@H]2CC[C@@]1(C)O)(C)C)C)/C=C,"['Woody', 'Animal Body', 'Balsamic']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
643731,CC/C=C\CC/C=C/C=O,"['Fruity', 'Green', 'Savory', 'Balsamic']",0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
643779,CC(=CCC/C(=C\C=O)/C)C,"['Fruity', 'Savory']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
643820,CC(=CCC/C(=C\CO)/C)C,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
643915,C/C=C(/C)\C(=O)O,"['Alcohol', 'Gourmand', 'Spices']",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
643941,CC/C=C\CC=O,"['Fruity', 'Green', 'Savory']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
644216,CC[C@@H](C)C(=O)OC,"['Fruity', 'Savory']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
656467,CCOC(=O)C(C)C(C)O,"['Fruity', 'Green']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
657014,C[C@@]12CC[C@@H](C1(C)C)CC2O,"['Woody', 'Spices']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
688052,CCC(=O)O[C@@H]1C[C@H](CC=C1C)C(=C)C,"['Earthy', 'Gourmand', 'Savory', 'Herbal', 'Spices', 'Chemicals', 'Fruity']",0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0
736668,C[C@@]1(CC[C@H](C1(C)C)C(=O)OC)C(=O)OC,"['Fruity', 'Woody']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
737068,CCOC(=O)[C@@H](CC1=CC=CC=C1)C(=O)C,"['Flower', 'Earthy', 'Gourmand', 'Spices', 'Fruity', 'Balsamic']",0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0
737359,CC[C@H](C)N=C=S,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
764139,C/C=C/C1=CC(=C(C=C1)OCC2=CC=CC=C2)OC,"['Flower', 'Balsamic', 'Spices']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
778574,CC(C)COC(=O)/C=C/C1=CC=CC=C1,"['Fruity', 'Balsamic']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
787930,C[C@@H](CC1=CC2=C(C=C1)OCO2)C=O,"['Flower', 'Green', 'Chemicals', 'Aquatic', 'Fruity']",0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
836527,CC1=C(C=C(C=C1)C(C)C)OC(=O)C2=CC=CC=C2,"['Chemicals', 'Green', 'Woody']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
836904,CC(C)C(=O)OC1=CC=CC=C1OC,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
853433,C/C=C/C1=CC(=C(C=C1)O)OC,"['Flower', 'Woody', 'Chemicals', 'Spices']",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
876160,C/C=C/C1=CC(=C(C=C1)OC(=O)C)OC,"['Flower', 'Gourmand', 'Spices', 'Fruity', 'Balsamic']",0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
1201518,C[C@]12CC[C@H](C1(C)C)C[C@H]2O,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1201521,C[C@]12CC[C@H](C1)C(C2=O)(C)C,"['Earthy', 'Green', 'Herbal', 'Chemicals', 'Woody', 'Balsamic']",0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
1201528,CC1([C@@H]2CC=C([C@H]1C2)C=O)C,['Spices'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1252759,CC1=CC[C@@H](C1(C)C)CC=O,"['Woody', 'Green', 'Animal Body', 'Chemicals']",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1268142,C[C@@H]1CC(=O)C=C2[C@]1(C[C@@H](CC2)C(=C)C)C,"['Fruity', 'Woody', 'Savory', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1381163,C/C(=C/C#N)/CCC1=CC=CC=C1,"['Fruity', 'Flower', 'Spices']",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1477985,CC(C)CN1CCCC2=CC=CC=C21,"['Woody', 'Earthy', 'Chemicals']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1549018,CC/C=C\CC1=C(CCC1=O)C,"['Flower', 'Green', 'Spices', 'Fruity', 'Woody', 'Balsamic']",0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1549019,CC/C=C/CC1=C(CCC1=O)C,"['Flower', 'Earthy', 'Savory', 'Fruity']",0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1549025,CC(=CCC/C(=C\COC(=O)C)/C)C,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1549026,CC(=CCC/C(=C/COC(=O)C)/C)C,"['Flower', 'Green', 'Fruity', 'Balsamic']",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
1549040,C/C=C\C1=CC=C(C=C1)OC,['Spices'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1549041,C/C=C\C1=CC(=C(C=C1)O)OC,['Spices'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1549045,C/C=C\C1=CC(=C(C=C1)OC)OC,['Spices'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1549107,CC(=CCC/C(=C\CC/C(=C\CO)/C)/C)C,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1549108,CC(=CCC/C(=C/CC/C(=C\CO)/C)/C)C,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1549109,CC(=CCC/C(=C\CC/C(=C/CO)/C)/C)C,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1549778,CC(=CCC/C(=C/CCC(=O)C)/C)C,"['Flower', 'Green', 'Fruity', 'Woody', 'Balsamic']",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1549992,CC1=CC[C@@H](CC1)[C@@](C)(CCC=C(C)C)O,"['Flower', 'Balsamic', 'Spices']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1550260,C[C@H](CCCC(C)(C)O)CC=O,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1550470,CCOC(=O)/C=C/C=C/C,"['Green', 'Spices', 'Alcohol', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1550489,C1=CNC(=S)N=C1,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1550577,CC(C)CC(=O)/C=C\C(C)C,"['Fruity', 'Green', 'Animal Body']",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1550846,C1=CC=C(C=C1)/C=C/C#N,"['Flower', 'Spices']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1550884,CCCCCC/C(=C\C1=CC=CC=C1)/C=O,"['Flower', 'Green', 'Spices']",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1550890,C1=CC=C(C=C1)/C=C/COC(=O)/C=C/C2=CC=CC=C2,"['Flower', 'Balsamic', 'Spices']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1551245,CC(=CCC/C(=C\C#N)/C)C,"['Fruity', 'Chemicals']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1551246,CC(=CCC/C(=C/C#N)/C)C,"['Fruity', 'Green', 'Chemicals', 'Alcohol']",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1585264,C/C(=C\C#N)/CCC1=CC=CC=C1,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1615097,CC(=CCC/C(=C/C1OCCO1)/C)C,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1616260,C/C=C\C(=O)C1=C(CCCC1(C)C)C,"['Flower', 'Smoky', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1623625,CCCCC/C(=C\C1=CC=CC=C1)/C=O,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1712058,CCCCC/C(=C/C1=CC=CC=C1)/C=O,"['Flower', 'Green']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1712087,C[C@@H]1CCO[C@@H](C1)C=C(C)C,"['Flower', 'Green', 'Chemicals', 'Woody']",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1713001,CC(=CCC/C(=C\CCC(=O)C)/C)C,"['Chemicals', 'Savory']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1714417,CCCOC1=C(C=C(C=C1)N)[N+](=O)[O-],['Earthy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1714993,CCCCCCC[C@@H]1CCCC(=O)O1,"['Fruity', 'Woody', 'Savory']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1714996,CCCCC[C@@H]1CCCC(=O)O1,"['Fruity', 'Savory']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1715061,CC[C@H](C)CC(=O)CC,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1715132,CCCC[C@H](CC)COC(=O)C1=CC=CC=C1O,"['Flower', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1715134,C[C@@H](CCCC(C)(C)O)CC=O,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1715213,C[C@@H](CC1=CC=C(C=C1)C(C)(C)C)C=O,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1738122,CCCCC[C@H]1[C@H](CCC1=O)CC(=O)OC,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1738173,CC(C)CC(=O)/C=C/C(C)C,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1742210,C[C@@]12CC[C@@H]3[C@H](CC3(C)C)C(=C)CC[C@H]1O2,"['Green', 'Spices']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1757003,CC(=CCC/C(=C/C=C/C(=O)C)/C)C,"['Fruity', 'Flower', 'Balsamic', 'Spices']",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1810691,CCCCCC[C@H]1CCCC1=O,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2723602,CC[C@H](C)CO,"['Alcohol', 'Chemicals']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2723653,CC(=C)C1=CC(=C(C=C1)O)OC,"['Flower', 'Woody', 'Spices']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2723888,CCCCCC[C@H](C)O,"['Fruity', 'Earthy', 'Gourmand', 'Savory']",0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2724159,CC(=C)[C@H]1CCC(=CC1)C=O,"['Fruity', 'Green', 'Savory', 'Herbal']",0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
2724896,CCC[C@H](C)O,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2724897,CCCCC[C@H](C)O,"['Earthy', 'Savory']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2724898,CCCCC[C@@H](C=C)O,"['Earthy', 'Green']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2733294,CCC/C=C/COC(=O)C,"['Fruity', 'Green', 'Savory', 'Balsamic']",0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2733977,CCCC(CCOC(=O)C)SC(=O)C,"['Green', 'Smoky', 'Savory', 'Gourmand', 'Chemicals', 'Sulfur', 'Fruity']",0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0
2734021,CC1=C[C@@H](C2CC1C2(C)C)O,['Balsamic'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2734646,CC1=C(OC2=CC=CC=C12)C,"['Smoky', 'Savory', 'Spices', 'Alcohol', 'Chemicals']",1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
2734864,CC[C@@H](C1=CC=CC=C1)O,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2750666,CC(=CC=O)C(C)(C)C,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2753159,C/C(=C\OC(=O)C)/C1=CC=CC=C1,"['Green', 'Flower', 'Gourmand', 'Fruity']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
2793883,CCCCCC(CC1=CC=CC=C1)O,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2839751,CC1COC(O1)CC(C)CCCC(C)(C)O,"['Flower', 'Green']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3014081,CC(C)CC(=O)C=C,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3015339,CC1(CCC(CC1)C(C)(C)OC)OC,"['Fruity', 'Earthy', 'Green', 'Herbal']",0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
3015851,CC1CC(=CCC1C=O)C,"['Fruity', 'Green']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3015925,CCCCC1=NC=CS1,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3015979,CCCC(CC=O)SC,"['Green', 'Savory']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3016499,CCOC(=O)C(C)(C)SC,"['Green', 'Herbal', 'Alcohol', 'Sulfur', 'Chemicals', 'Fruity']",1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
3016598,CCC(C(C)C)(C(C)C)C(=O)NCC,['Herbal'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3017292,CCCC1=CC=C(C=C1)OC(=O)C,['Spices'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3017418,CCCC(=O)C(CC)S,"['Fruity', 'Green']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3017534,CCCCCC=CC(CC=C)O,"['Earthy', 'Green']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3017596,CCOC1=C(OC(C1=O)C)C,"['Fruity', 'Gourmand', 'Alcohol']",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3017637,CCCCCCC(C)CC=O,"['Flower', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3017783,CCOC(=O)CC(C)CC(C)(C)C,"['Alcohol', 'Green', 'Fruity', 'Flower']",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
3017811,CC1=NC(SC1)C(C)C,"['Gourmand', 'Sulfur']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3017905,CCCCCCCCOC(=O)C=CC1=CC=CC=C1,"['Fruity', 'Green', 'Balsamic', 'Spices']",0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3017923,CCCCCCCCC(C)C#N,"['Fruity', 'Woody', 'Savory', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
