CID,IsomericSMILES,Descriptors,Alcohol,Animal Body,Aquatic,Balsamic,Chemicals,Earthy,Flower,Fruity,Gourmand,Green,Herbal,Savory,Smoky,Spices,Sulfur,Woody
105764,CC1=CC=C(C=C1)OCC=O,"['Flower', 'Chemicals', 'Fruity', 'Green', 'Aquatic']",0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
105844,CCCC(=O)OC1=C(OC=CC1=O)C,"['Fruity', 'Gourmand']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
105896,CCCCCCCCCC=NC1=CC=CC=C1C(=O)OC,"['Savory', 'Flower', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
106158,CCOC(CCCCCC(C)C)OCC,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
106216,CC(C)C1=NC=CN=C1SC,"['Earthy', 'Smoky', 'Savory', 'Woody', 'Gourmand', 'Green']",0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1
106217,CC(C)(C=O)SSC,"['Savory', 'Smoky', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
106297,C1CCCCCOC(=O)OCCCC1,"['Flower', 'Woody']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
106442,CC(C)OCCC1=CC=CC=C1,"['Green', 'Flower', 'Spices', 'Chemicals']",0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
106443,CCC1=CN=C(C=N1)OC,"['Green', 'Earthy', 'Gourmand']",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
106521,CCC1=CC=C(C=C1)CC=O,"['Flower', 'Chemicals', 'Earthy', 'Gourmand', 'Green', 'Sulfur']",0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0
106522,CC1=CC(=C(C=C1)CC=O)C,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
106523,CCCCCCCCC=CCC=O,"['Fruity', 'Gourmand']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
106530,CC(C)CCOC(=O)CC(C(=O)OCCC(C)C)S,"['Savory', 'Sulfur', 'Smoky']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
106672,CC(C1C2CCC(C2)C1(C)C)O,"['Green', 'Woody', 'Earthy', 'Herbal']",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
106673,CC1C2CC(C1(C)C)CC2C3CCC(CC3)O,"['Woody', 'Balsamic']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
106674,CC1(C2CCC1(C(C2)C3CCC(CC3)O)C)C,"['Woody', 'Balsamic']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
106684,CC(C)CCCC1=CCC(CC1)(C)C=O,"['Green', 'Fruity', 'Chemicals', 'Balsamic']",0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
106697,CC1CC(CC(=C1)C)C#N,"['Green', 'Woody', 'Smoky']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
106711,CC(CCOC=O)CC(C)(C)C,"['Green', 'Woody']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
106713,CC(C)C12CCC(C=C1)(C(C2)C(=O)OC)C,"['Spices', 'Woody']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
106714,CCOC1CC(CC(C1)(C)C)C,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
106725,CCOC(C1CC2CC1C3C2CC=C3)OCC,"['Green', 'Fruity', 'Spices', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
106729,CC(C)CCOCC(=O)OCC=C,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
106730,CCC(C)COCC(=O)OCC=C,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
106731,CC(C)C1CCC(CC1)C(C)CO,"['Flower', 'Woody', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
106735,CC1C=C(CC(C1C)C=O)C,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106739,CC1CCC(C(C1)C(C)(C)C)O,"['Aquatic', 'Woody', 'Earthy', 'Herbal']",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
106743,CC1C=C(CCC1CO)C,"['Green', 'Flower', 'Herbal']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
106745,CC(C)C(=O)OC1CC2CC1C3C2CC=C3,"['Fruity', 'Balsamic', 'Spices', 'Gourmand', 'Green', 'Animal Body']",0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0
106746,CC1CCC(C(C1)C)COC(=O)C,"['Flower', 'Woody', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
106748,CC1CC(CC(=C1)C)COC(=O)C,"['Green', 'Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
106749,CC1C=C(CCC1COC(=O)C)C,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106756,CCCCCCC1C(CC(=O)O1)C,"['Flower', 'Fruity', 'Balsamic', 'Savory', 'Woody', 'Green']",0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
106766,CC(=CCC(C)(C)C(OC)OC)C,"['Flower', 'Fruity', 'Savory', 'Woody', 'Green']",0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
106770,CC(=O)OC(C)(C)C1CCC(O1)(C)C=C,"['Fruity', 'Woody', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
106787,CCCCC1(CCC(=O)OC1)CC,"['Fruity', 'Earthy', 'Savory', 'Woody', 'Green', 'Animal Body']",0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
106788,CCCCCCCCCC(C)C(OCC)OCC,"['Fruity', 'Woody', 'Balsamic']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
106805,CCOC1C(C2CCC1(C2)C)(C)C,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106819,CC1CC(=CC(C1C=C(C)C(=O)C)C)C,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106823,CCCCCCC(CO)C(=O)C,"['Green', 'Flower', 'Earthy']",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
106827,CC1CC(=CC(C1C=CC(=O)C)C)C,"['Flower', 'Woody', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
106828,CCC(=CC(CC(=O)C)C=C(C)C)C,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
106829,CC(CC=NC1=CC=CC=C1C(=O)OC)CC(C)(C)C,"['Chemicals', 'Fruity', 'Flower']",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
106862,CC(=O)C1(CC(=O)C(O1)(C)SCC2=CC=CO2)C,"['Woody', 'Smoky']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
106866,CC1=CC2CC(C1CC2C(C)C)C=O,"['Green', 'Spices']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
106869,CC1(C2CCC1(C(C2)C3CCCC(C3O)OC)C)C,"['Woody', 'Earthy']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
106871,CC(CCC=C(C)C)CC=NC1=CC=CC=C1C(=O)OC,"['Flower', 'Alcohol', 'Fruity', 'Woody', 'Green']",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
106917,CC1CC(CC(C1)(C)C)OC(=O)C,"['Flower', 'Fruity', 'Spices', 'Herbal', 'Green']",0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
106936,CC(C)CCCC(C)CCOC(=O)CC1=CC=CC=C1,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106937,CC(C)C(=O)OC1CCC2CCCCC2C1,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
106940,CCCCC(CC)C(=O)OCC1=CC=CC=C1,"['Green', 'Fruity', 'Earthy']",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
106951,CC1=CCCC(C1C=CC2(C(O2)C(=O)OC)C)(C)C,"['Fruity', 'Woody', 'Gourmand']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
106963,CC12CCCC3(C1(CCC4C3(O4)C)C)CC2,['Animal Body'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106997,CCC1(C(C2CCC1(C2)C)(C)C)O,"['Woody', 'Earthy']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
107035,CC1(CCC2C3(C14CCC(C4)C3(C)C)O2)C,"['Green', 'Fruity', 'Woody']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
107057,CC(CCC=C(C)C)CCOC(C)OC,"['Green', 'Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
107059,CCCCCOC(=O)C(C)CC,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107065,CC1CCC2C13CC(C2(C)C)C(=C(C3)C(=O)C)C,"['Animal Body', 'Woody']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107068,CC(C)C(=O)OC1CC2CC1C3C2C=CC3,"['Green', 'Flower', 'Woody']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
107069,CC1CC(=CC(O1)C2=CC=CC=C2)C,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107071,CC(C)(C)C(=O)OC1CC2CC1C3C2C=CC3,"['Green', 'Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
107073,CC=CC(=O)OC(C)C1CCCCC1,"['Alcohol', 'Fruity']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107098,CC(CC(C)(C)C1=CC=CC=C1)OC(=O)C,"['Flower', 'Fruity', 'Balsamic', 'Woody', 'Green']",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
107099,CC(=CCCC1=CCCC(C1)C#N)C,"['Aquatic', 'Fruity', 'Chemicals']",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
107113,CC(C)C1C(COC(O1)C(C)C)(C)C,"['Spices', 'Fruity', 'Woody']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
107119,CC1CCC(CC2C1CCC2C)C(C)(C)O,"['Chemicals', 'Woody', 'Balsamic']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
107152,CC1CCC(CC2=C1CCC2C)C(=C)C,"['Spices', 'Woody', 'Balsamic']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
107166,CC1(CCCC2(C1CCC3(C2CCO3)C)C)C,"['Animal Body', 'Woody']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107168,CC1C(O1)(C)C=CC2C(O2)(C)C,"['Woody', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
107217,CC(=O)OC1C(C2CCC1(C2)C)(C)C,"['Green', 'Fruity', 'Woody', 'Balsamic']",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
107231,CC(CS)C(=O)OC,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107271,CCCCC(CC)C1OCCO1,"['Green', 'Fruity', 'Flower', 'Chemicals']",0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
107272,CC1CCCC(C1CCC(C)O)(C)C,"['Flower', 'Woody']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
107327,C1CCCCCCCC(CCCCCC1)O,['Animal Body'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107333,CC1C(C2=C(C1(C)C)C=C(C=C2)C(=O)C)(C)C,['Animal Body'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107334,CC(C)C1=CC=C(C=C1)CC(C)CO,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
107381,CC1CC(OC(O1)C)(C)C2=CC=CC=C2,"['Green', 'Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
107396,CCCCCCOC(=O)C=CC1=CC=CC=C1,"['Green', 'Woody', 'Balsamic']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
107519,CC=CC1=CC(=C(C=C1)OC(=O)C2=CC=CC=C2)OC,"['Flower', 'Spices', 'Gourmand', 'Balsamic']",0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
107557,COC1=C(C=C(C=C1)C=CC=O)OC,"['Spices', 'Woody', 'Balsamic']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
107561,CC1=CC(=O)[C@H](CC1)C(C)C,"['Green', 'Alcohol', 'Herbal']",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
107614,CC1=C(C(CCC1)(C)C)C=CC=O,"['Fruity', 'Woody', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
107631,CC=CC=C1C(=CC(=O)CC1(C)C)C,"['Spices', 'Smoky']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
108237,CCCCCCOC(C)OC,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108242,CC1CC2=C(CC1(C)C(=O)C)C(CCC2)(C)C,"['Chemicals', 'Woody']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
108244,CCCCCCOC(C)OCC,"['Flower', 'Alcohol', 'Chemicals', 'Earthy', 'Woody', 'Green']",1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
108245,CCC1C2CCCCC2OC1=O,"['Green', 'Woody', 'Smoky']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
108312,CC(CCC1=CC=CC=C1)CCO,"['Flower', 'Fruity', 'Woody', 'Gourmand', 'Green']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
108313,CC(CCC1=CC=CC=C1)CC=O,"['Flower', 'Chemicals', 'Fruity', 'Balsamic', 'Aquatic', 'Woody', 'Green']",0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1
108343,CCOC(=O)C(=CC)C,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
108345,CC1CCOC(O1)C=C(C)C,"['Flower', 'Chemicals', 'Fruity', 'Woody', 'Green']",0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
108355,CC(=CCC=C(C)CC=O)C,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
108377,CC(C)CC(=O)OC1C(C2CCC1(C2)C)(C)C,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108410,CC(=C)C1C(C(CCC1(C)C=C)COC(=O)C)(C)C,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108424,CCC(CCC1C(CCCC1(C)C)C)O,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108425,CC1CCCC(C1CC(C)C(C)O)(C)C,"['Flower', 'Woody']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
108426,CC1CCCC(C1CC(C)C(C)OC(=O)C)(C)C,"['Woody', 'Herbal']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
108443,CC1=CCOC(C1)C2=CC=CC=C2,"['Green', 'Flower', 'Chemicals']",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
108446,CC1=C(C2(CCC1(C(C2(C)O)(C)C)C)C)C,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108501,CC1N=C(CS1)C,"['Savory', 'Smoky', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
108505,CCCCCC(=CC1=CC=CC=C1)C(OCC)OCC,"['Flower', 'Chemicals', 'Alcohol', 'Fruity', 'Green']",1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
108506,CCC(C)CCC(C)(CC)OC(=O)C,"['Fruity', 'Flower', 'Gourmand', 'Balsamic']",0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
108507,CC(=CCCC(C)(C=C)OC)C,"['Green', 'Flower', 'Woody']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
108515,CCOC(=O)C(=O)OCCC(C)CCC=C(C)C,"['Chemicals', 'Animal Body', 'Flower', 'Balsamic']",0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108518,CCCCCCC(CC)OC(=O)C,"['Flower', 'Chemicals', 'Alcohol', 'Fruity', 'Balsamic', 'Green']",1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
108523,CCC1(CC(C2=CC=CC=C21)(C)C)C,"['Animal Body', 'Flower', 'Woody']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
108529,CCCCCCCCC=CC=CC=O,"['Savory', 'Flower', 'Green', 'Balsamic']",0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
108625,CCCCCCCCC(OCC)OCC,"['Green', 'Fruity', 'Flower', 'Chemicals']",0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
108630,CC(=O)OC1=CCC2C1C3CCC2C3,"['Green', 'Woody', 'Spices']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
108637,C1=CC=C(C=C1)CCOCC2=CC=CC=C2,"['Green', 'Flower', 'Earthy']",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
108662,CC(=CCCC(=C)CC=O)C,"['Chemicals', 'Fruity', 'Flower']",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
108764,CC1=CC(=C(O1)C)SC(=O)C,"['Flower', 'Fruity', 'Smoky', 'Savory', 'Gourmand']",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
108765,CC1=C(C=CO1)SC(=O)C,"['Savory', 'Gourmand', 'Smoky', 'Sulfur']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
108879,C1=CC=C(C=C1)CCCOC(=O)CCC2=CC=CC=C2,"['Flower', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
108902,CCCCCCCCCC(=O)OCCCCCCC,"['Alcohol', 'Woody']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108940,CC(=O)OCCCC1CCCCC1,"['Alcohol', 'Fruity', 'Flower', 'Chemicals']",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
109095,CCCCCCCCC(=O)OCCCCC,"['Alcohol', 'Fruity', 'Woody', 'Flower']",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
109116,COC(=O)OC1CCCCCCC1,"['Green', 'Flower', 'Balsamic']",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
109127,CC(C)(C)C1=C2C=CC=NC2=CC=C1,"['Animal Body', 'Earthy', 'Herbal']",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
109183,CCCCCCCCCC(C)C(OC)OC,"['Chemicals', 'Fruity', 'Balsamic', 'Green', 'Animal Body']",0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
109186,CC(C)CC(C1=CC=CC=C1)OC(=O)C,"['Green', 'Fruity', 'Woody']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
109187,CC(C)CCCC(C)CC(OC)OC,"['Alcohol', 'Flower', 'Chemicals', 'Green']",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
109193,CC1C=C2CCCC(C2CC1(C)C(=O)C)(C)C,"['Animal Body', 'Flower', 'Woody']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
109209,CCCCC1(CCC(=O)O1)CC,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109222,CC(OC)OC1=C(C=C(C=C1)CC=C)OC,"['Green', 'Spices']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
109223,CC1CC(CC(C1)COC(=O)C)C,"['Green', 'Flower', 'Woody']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
109224,CC(C)CCCC(C)CCOC=O,"['Green', 'Fruity', 'Spices', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
109244,CC1CC2(CCCCC2)OC=C1,"['Green', 'Fruity', 'Woody', 'Herbal']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
109245,CCOC(=O)C1=CC=CC=C1NCC2CCC(=CC2C)C,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109257,CC1COC(O1)(C)CCC=C(C)C,"['Savory', 'Fruity', 'Green']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
109261,CC1=C2CC(C(C1)C(C2)C(C)C)C=O,"['Green', 'Savory', 'Chemicals', 'Aquatic']",0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
109263,CC1=C2CC(C(C1)C(C2)C(=O)C)C(C)C,"['Spices', 'Woody', 'Balsamic']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
109270,CCOC(COCCC(C)CCC=C(C)C)OCC,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109275,CC1CC(=O)C2=C1C3=C(C=C2C)C(CC3(C)C)(C)C,"['Animal Body', 'Woody']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109301,CC1=CC2C(CC1CC2C(C)C)C#N,"['Green', 'Woody', 'Chemicals']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
109319,CC1CCC(C(C1)OC(=O)C(C)C)C(C)C,"['Green', 'Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
109323,CC(CC(C)(C)C)C(C)C=O,"['Chemicals', 'Flower', 'Fruity']",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
109332,CC1CCC2CC1SC2(C)C,"['Fruity', 'Savory', 'Herbal', 'Green', 'Sulfur']",0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
109369,CC(C)C(CCC1=CC=CC=C1)O,"['Green', 'Flower', 'Woody']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
109395,CCCC(CCOC(=O)C)C(C)CC,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
109413,CCC(C)CCCC(C)(C)OC(=O)C,"['Flower', 'Fruity', 'Earthy', 'Woody', 'Green']",0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
109415,C1CC2C(C1)C3CC2CC34CCCO4,"['Savory', 'Fruity', 'Flower', 'Herbal']",0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
109417,CC1C=C(CC(C1C)C(=O)C)C,"['Green', 'Flower', 'Woody', 'Earthy']",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
109418,CC1CCC(C(C1)C)CO,"['Flower', 'Woody', 'Earthy', 'Herbal']",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
109420,CCC(=O)CCC1C(=CCCC1(C)C)C,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109455,CC1COC(O1)C2=CC(=C(C=C2)O)OC,"['Chemicals', 'Savory', 'Gourmand']",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
109457,CCOC1=C(C=CC(=C1)C2OCC(O2)C)O,"['Alcohol', 'Savory', 'Spices', 'Gourmand']",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
109458,CC1CC(=CC(C1CO)C)C,"['Green', 'Flower', 'Woody', 'Spices']",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
109464,CC(C)CCOC(CC1=CC=CC=C1)OCCC(C)C,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
109467,CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1N,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
109468,CC1CCCC(C1CCC(C)OC(=O)C)(C)C,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
109507,CCC(C)(C)CCCC(=O)OCC=C,"['Animal Body', 'Fruity', 'Spices', 'Flower']",0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
109637,CCCCCC(=O)OC1=CC=C(C=C1)C,"['Green', 'Animal Body', 'Flower']",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
109639,CCCCCCCC(=O)OCCCC1=CC=CC=C1,"['Fruity', 'Balsamic']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
109640,CC(C)CC1=CC2=C(C=C1)N=CC=C2,"['Green', 'Woody', 'Earthy', 'Herbal']",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
109641,CCCCCCCOC(=O)CCCCCCCCC=C,"['Flower', 'Fruity', 'Earthy', 'Woody', 'Green', 'Sulfur']",0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1
109644,CCCCCCCCCCOCC,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109828,CCCC(=O)OC1=C(CCC1=O)C,"['Savory', 'Fruity', 'Gourmand']",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
110129,CCCC1=CC(=C(C=C1)OCC)O,"['Gourmand', 'Balsamic']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
110365,CCC(=O)OCCCCCCCCC=C,"['Animal Body', 'Fruity', 'Flower', 'Balsamic']",0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
110370,CCCCCCCCCCC=CCO,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110373,CC(=CCOC=O)C,"['Chemicals', 'Alcohol', 'Fruity', 'Savory', 'Green']",1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
110469,CCCC=CC=NC1=CC=CC=C1C(=O)OC,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
110542,CCCCCC#CC(=O)OCCC(C)C,"['Green', 'Savory', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
110543,CCC(=O)OC1=C(OC=CC1=O)C,"['Savory', 'Fruity', 'Gourmand']",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
110655,CC(=O)OC1CC2CC1C3C2C=CC3,"['Green', 'Fruity', 'Woody', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
110661,CC1(C2CCC(C2)(C1OC=O)C)C,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110664,CC1=CC=C2C(CCCC2(O1)C)(C)C,"['Earthy', 'Flower', 'Woody', 'Fruity']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
110677,CC1(CCC(CC1O)C(C)(CO)O)O,"['Flower', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
110740,CCCCC(C)OC(=O)C,"['Savory', 'Fruity']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
110747,CC(C)CCCC(C)CC=O,"['Flower', 'Chemicals', 'Fruity', 'Savory', 'Green']",0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
110759,CCCC(=O)OC1CC(CCC1C(C)C)C,"['Green', 'Fruity', 'Flower', 'Herbal']",0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
110760,CCCCCC(=O)OC1CC(CCC1C(C)C)C,"['Fruity', 'Savory', 'Woody', 'Herbal', 'Green']",0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
